"","Report.Date.x","MacroPlot.Name","Sample.Event.Date","Tape","Transect","Point","Order","Species","Height","Status","Comment.x","Report.Date.y","Visited","Num..Transects","Tran..Length","Num..Pts..Tran.","Offset","Collected.By","Entered.Verif..By","Comment.y"
"1476","2025/10/21","FPICO1T08:10","2003/08/13",33.9,1,113,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1477","2025/10/21","FPICO1T08:10","2003/08/13",34.2,1,114,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1478","2025/10/21","FPICO1T08:10","2003/08/13",34.5,1,115,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1479","2025/10/21","FPICO1T08:10","2003/08/13",34.8,1,116,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1480","2025/10/21","FPICO1T08:10","2003/08/13",35.1,1,117,1,"VAMY2",0.3,"L","","2025/10/21","True","1","50","166","0","","",""
"1481","2025/10/21","FPICO1T08:10","2003/08/13",35.4,1,118,1,"VAMY2",0.3,"L","","2025/10/21","True","1","50","166","0","","",""
"1482","2025/10/21","FPICO1T08:10","2003/08/13",35.7,1,119,1,"VAMY2",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1483","2025/10/21","FPICO1T08:10","2003/08/13",36,1,120,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1484","2025/10/21","FPICO1T08:10","2003/08/13",36.3,1,121,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1485","2025/10/21","FPICO1T08:10","2003/08/13",36.6,1,122,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1486","2025/10/21","FPICO1T08:10","2003/08/13",36.9,1,123,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1487","2025/10/21","FPICO1T08:10","2003/08/13",37.2,1,124,1,"CAREX",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1488","2025/10/21","FPICO1T08:10","2003/08/13",37.2,1,124,2,"VAMY2",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1489","2025/10/21","FPICO1T08:10","2003/08/13",37.5,1,125,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1490","2025/10/21","FPICO1T08:10","2003/08/13",37.8,1,126,1,"CAREX",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1491","2025/10/21","FPICO1T08:10","2003/08/13",38.1,1,127,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1492","2025/10/21","FPICO1T08:10","2003/08/13",38.4,1,128,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1493","2025/10/21","FPICO1T08:10","2003/08/13",38.7,1,129,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1494","2025/10/21","FPICO1T08:10","2003/08/13",39,1,130,1,"VAMY2",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1495","2025/10/21","FPICO1T08:10","2003/08/13",39.3,1,131,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1496","2025/10/21","FPICO1T08:10","2003/08/13",39.6,1,132,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1497","2025/10/21","FPICO1T08:10","2003/08/13",39.9,1,133,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1498","2025/10/21","FPICO1T08:10","2003/08/13",40.2,1,134,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1499","2025/10/21","FPICO1T08:10","2003/08/13",40.5,1,135,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1500","2025/10/21","FPICO1T08:10","2003/08/13",40.8,1,136,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1501","2025/10/21","FPICO1T08:10","2003/08/13",41.1,1,137,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1502","2025/10/21","FPICO1T08:10","2003/08/13",41.4,1,138,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1503","2025/10/21","FPICO1T08:10","2003/08/13",41.7,1,139,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1504","2025/10/21","FPICO1T08:10","2003/08/13",42,1,140,1,"ROWO",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1505","2025/10/21","FPICO1T08:10","2003/08/13",42.3,1,141,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1506","2025/10/21","FPICO1T08:10","2003/08/13",42.6,1,142,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1507","2025/10/21","FPICO1T08:10","2003/08/13",42.9,1,143,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1508","2025/10/21","FPICO1T08:10","2003/08/13",43.2,1,144,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1509","2025/10/21","FPICO1T08:10","2003/08/13",43.5,1,145,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1510","2025/10/21","FPICO1T08:10","2003/08/13",43.8,1,146,1,"BARE1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1511","2025/10/21","FPICO1T08:10","2003/08/13",44.1,1,147,1,"CAREX",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1512","2025/10/21","FPICO1T08:10","2003/08/13",44.4,1,148,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1513","2025/10/21","FPICO1T08:10","2003/08/13",44.7,1,149,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1514","2025/10/21","FPICO1T08:10","2003/08/13",45,1,150,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1515","2025/10/21","FPICO1T08:10","2003/08/13",45.3,1,151,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1516","2025/10/21","FPICO1T08:10","2003/08/13",45.6,1,152,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1517","2025/10/21","FPICO1T08:10","2003/08/13",45.9,1,153,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1518","2025/10/21","FPICO1T08:10","2003/08/13",46.2,1,154,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1519","2025/10/21","FPICO1T08:10","2003/08/13",46.5,1,155,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1520","2025/10/21","FPICO1T08:10","2003/08/13",46.8,1,156,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1521","2025/10/21","FPICO1T08:10","2003/08/13",46.8,1,156,2,"CAREX",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1522","2025/10/21","FPICO1T08:10","2003/08/13",47.1,1,157,1,"CAREX",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1523","2025/10/21","FPICO1T08:10","2003/08/13",47.4,1,158,1,"CAREX",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1524","2025/10/21","FPICO1T08:10","2003/08/13",47.7,1,159,1,"CAREX",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1525","2025/10/21","FPICO1T08:10","2003/08/13",48,1,160,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1526","2025/10/21","FPICO1T08:10","2003/08/13",48.3,1,161,1,"CAREX",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1527","2025/10/21","FPICO1T08:10","2003/08/13",48.6,1,162,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1528","2025/10/21","FPICO1T08:10","2003/08/13",48.9,1,163,1,"VAMY2",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1529","2025/10/21","FPICO1T08:10","2003/08/13",49.2,1,164,1,"VAMY2",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1530","2025/10/21","FPICO1T08:10","2003/08/13",49.2,1,164,2,"CAREX",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1531","2025/10/21","FPICO1T08:10","2003/08/13",49.5,1,165,1,"CAREX",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1532","2025/10/21","FPICO1T08:10","2003/08/13",49.8,1,166,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1533","2025/10/21","FPICO1T08:11","2001/09/14",0.3,1,1,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1534","2025/10/21","FPICO1T08:11","2001/09/14",0.6,1,2,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1535","2025/10/21","FPICO1T08:11","2001/09/14",0.9,1,3,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1536","2025/10/21","FPICO1T08:11","2001/09/14",1.2,1,4,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1537","2025/10/21","FPICO1T08:11","2001/09/14",1.5,1,5,1,"LIBO3",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1538","2025/10/21","FPICO1T08:11","2001/09/14",1.8,1,6,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1539","2025/10/21","FPICO1T08:11","2001/09/14",2.1,1,7,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1540","2025/10/21","FPICO1T08:11","2001/09/14",2.4,1,8,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1541","2025/10/21","FPICO1T08:11","2001/09/14",2.7,1,9,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1542","2025/10/21","FPICO1T08:11","2001/09/14",3,1,10,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1543","2025/10/21","FPICO1T08:11","2001/09/14",3.3,1,11,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1544","2025/10/21","FPICO1T08:11","2001/09/14",3.6,1,12,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1545","2025/10/21","FPICO1T08:11","2001/09/14",3.9,1,13,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1546","2025/10/21","FPICO1T08:11","2001/09/14",4.2,1,14,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1547","2025/10/21","FPICO1T08:11","2001/09/14",4.5,1,15,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1548","2025/10/21","FPICO1T08:11","2001/09/14",4.8,1,16,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1549","2025/10/21","FPICO1T08:11","2001/09/14",5.1,1,17,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1550","2025/10/21","FPICO1T08:11","2001/09/14",5.4,1,18,1,"ABLAL",1.5,"L","","2025/10/21","True","1","50","166","0","","",""
"1551","2025/10/21","FPICO1T08:11","2001/09/14",5.7,1,19,1,"ABLAL",1.5,"L","","2025/10/21","True","1","50","166","0","","",""
"1552","2025/10/21","FPICO1T08:11","2001/09/14",6,1,20,1,"ABLAL",1,"L","","2025/10/21","True","1","50","166","0","","",""
"1553","2025/10/21","FPICO1T08:11","2001/09/14",6.3,1,21,1,"ROWO",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1554","2025/10/21","FPICO1T08:11","2001/09/14",6.6,1,22,1,"ROWO",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1555","2025/10/21","FPICO1T08:11","2001/09/14",6.9,1,23,1,"ABLAL",1.4,"L","","2025/10/21","True","1","50","166","0","","",""
"1556","2025/10/21","FPICO1T08:11","2001/09/14",7.2,1,24,1,"ABLAL",0.3,"L","","2025/10/21","True","1","50","166","0","","",""
"1557","2025/10/21","FPICO1T08:11","2001/09/14",7.5,1,25,1,"ABLAL",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1558","2025/10/21","FPICO1T08:11","2001/09/14",7.8,1,26,1,"ABLAL",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1559","2025/10/21","FPICO1T08:11","2001/09/14",8.1,1,27,1,"PIEN",1.7,"L","","2025/10/21","True","1","50","166","0","","",""
"1560","2025/10/21","FPICO1T08:11","2001/09/14",8.4,1,28,1,"ORAS",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1561","2025/10/21","FPICO1T08:11","2001/09/14",8.7,1,29,1,"PIEN",0.6,"L","","2025/10/21","True","1","50","166","0","","",""
"1562","2025/10/21","FPICO1T08:11","2001/09/14",8.7,1,29,2,"LIBO3",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1563","2025/10/21","FPICO1T08:11","2001/09/14",9,1,30,1,"PIEN",1.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1564","2025/10/21","FPICO1T08:11","2001/09/14",9,1,30,2,"LIBO3",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1565","2025/10/21","FPICO1T08:11","2001/09/14",9,1,30,3,"ORAS",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1566","2025/10/21","FPICO1T08:11","2001/09/14",9.3,1,31,1,"LIBO3",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1567","2025/10/21","FPICO1T08:11","2001/09/14",9.6,1,32,1,"ABLAL",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1568","2025/10/21","FPICO1T08:11","2001/09/14",9.6,1,32,2,"LIBO3",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1569","2025/10/21","FPICO1T08:11","2001/09/14",9.9,1,33,1,"FRVIG2",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1570","2025/10/21","FPICO1T08:11","2001/09/14",10.2,1,34,1,"PIEN",0.4,"L","","2025/10/21","True","1","50","166","0","","",""
"1571","2025/10/21","FPICO1T08:11","2001/09/14",10.2,1,34,2,"LIBO3",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1572","2025/10/21","FPICO1T08:11","2001/09/14",10.5,1,35,1,"LIBO3",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1573","2025/10/21","FPICO1T08:11","2001/09/14",10.8,1,36,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1574","2025/10/21","FPICO1T08:11","2001/09/14",11.1,1,37,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1575","2025/10/21","FPICO1T08:11","2001/09/14",11.4,1,38,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1576","2025/10/21","FPICO1T08:11","2001/09/14",11.7,1,39,1,"LIBO3",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1577","2025/10/21","FPICO1T08:11","2001/09/14",12,1,40,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1578","2025/10/21","FPICO1T08:11","2001/09/14",12.3,1,41,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1579","2025/10/21","FPICO1T08:11","2001/09/14",12.6,1,42,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1580","2025/10/21","FPICO1T08:11","2001/09/14",12.9,1,43,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1581","2025/10/21","FPICO1T08:11","2001/09/14",13.2,1,44,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1582","2025/10/21","FPICO1T08:11","2001/09/14",13.5,1,45,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1583","2025/10/21","FPICO1T08:11","2001/09/14",13.8,1,46,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1584","2025/10/21","FPICO1T08:11","2001/09/14",14.1,1,47,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1585","2025/10/21","FPICO1T08:11","2001/09/14",14.4,1,48,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1586","2025/10/21","FPICO1T08:11","2001/09/14",14.7,1,49,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1587","2025/10/21","FPICO1T08:11","2001/09/14",15,1,50,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1588","2025/10/21","FPICO1T08:11","2001/09/14",15.3,1,51,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1589","2025/10/21","FPICO1T08:11","2001/09/14",15.6,1,52,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1590","2025/10/21","FPICO1T08:11","2001/09/14",15.9,1,53,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1591","2025/10/21","FPICO1T08:11","2001/09/14",16.2,1,54,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1592","2025/10/21","FPICO1T08:11","2001/09/14",16.5,1,55,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1593","2025/10/21","FPICO1T08:11","2001/09/14",16.8,1,56,1,"PIEN",1,"L","","2025/10/21","True","1","50","166","0","","",""
"1594","2025/10/21","FPICO1T08:11","2001/09/14",17.1,1,57,1,"PIEN",1,"L","","2025/10/21","True","1","50","166","0","","",""
"1595","2025/10/21","FPICO1T08:11","2001/09/14",17.4,1,58,1,"PIEN",1,"L","","2025/10/21","True","1","50","166","0","","",""
"1596","2025/10/21","FPICO1T08:11","2001/09/14",17.7,1,59,1,"PIEN",0.3,"L","","2025/10/21","True","1","50","166","0","","",""
"1597","2025/10/21","FPICO1T08:11","2001/09/14",18,1,60,1,"PIEN",0.4,"L","","2025/10/21","True","1","50","166","0","","",""
"1598","2025/10/21","FPICO1T08:11","2001/09/14",18.3,1,61,1,"PIEN",0.3,"L","","2025/10/21","True","1","50","166","0","","",""
"1599","2025/10/21","FPICO1T08:11","2001/09/14",18.6,1,62,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1600","2025/10/21","FPICO1T08:11","2001/09/14",18.9,1,63,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1601","2025/10/21","FPICO1T08:11","2001/09/14",19.2,1,64,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1602","2025/10/21","FPICO1T08:11","2001/09/14",19.5,1,65,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1603","2025/10/21","FPICO1T08:11","2001/09/14",19.8,1,66,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1604","2025/10/21","FPICO1T08:11","2001/09/14",20.1,1,67,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1605","2025/10/21","FPICO1T08:11","2001/09/14",20.4,1,68,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1606","2025/10/21","FPICO1T08:11","2001/09/14",20.7,1,69,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1607","2025/10/21","FPICO1T08:11","2001/09/14",21,1,70,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1608","2025/10/21","FPICO1T08:11","2001/09/14",21.3,1,71,1,"ABLAL",0.6,"L","","2025/10/21","True","1","50","166","0","","",""
"1609","2025/10/21","FPICO1T08:11","2001/09/14",21.6,1,72,1,"ABLAL",0.6,"L","","2025/10/21","True","1","50","166","0","","",""
"1610","2025/10/21","FPICO1T08:11","2001/09/14",21.9,1,73,1,"ABLAL",0.6,"L","","2025/10/21","True","1","50","166","0","","",""
"1611","2025/10/21","FPICO1T08:11","2001/09/14",22.2,1,74,1,"ABLAL",0.6,"L","","2025/10/21","True","1","50","166","0","","",""
"1612","2025/10/21","FPICO1T08:11","2001/09/14",22.5,1,75,1,"ABLAL",0.6,"L","","2025/10/21","True","1","50","166","0","","",""
"1613","2025/10/21","FPICO1T08:11","2001/09/14",22.8,1,76,1,"ABLAL",0.4,"L","","2025/10/21","True","1","50","166","0","","",""
"1614","2025/10/21","FPICO1T08:11","2001/09/14",23.1,1,77,1,"ABLAL",0.4,"L","","2025/10/21","True","1","50","166","0","","",""
"1615","2025/10/21","FPICO1T08:11","2001/09/14",23.4,1,78,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1616","2025/10/21","FPICO1T08:11","2001/09/14",23.7,1,79,1,"ABLAL",1,"L","","2025/10/21","True","1","50","166","0","","",""
"1617","2025/10/21","FPICO1T08:11","2001/09/14",24,1,80,1,"ABLAL",1,"L","","2025/10/21","True","1","50","166","0","","",""
"1618","2025/10/21","FPICO1T08:11","2001/09/14",24.3,1,81,1,"ABLAL",1,"L","","2025/10/21","True","1","50","166","0","","",""
"1619","2025/10/21","FPICO1T08:11","2001/09/14",24.6,1,82,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1620","2025/10/21","FPICO1T08:11","2001/09/14",24.9,1,83,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1621","2025/10/21","FPICO1T08:11","2001/09/14",25.2,1,84,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1622","2025/10/21","FPICO1T08:11","2001/09/14",25.5,1,85,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1623","2025/10/21","FPICO1T08:11","2001/09/14",25.8,1,86,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1624","2025/10/21","FPICO1T08:11","2001/09/14",26.1,1,87,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1625","2025/10/21","FPICO1T08:11","2001/09/14",26.4,1,88,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1626","2025/10/21","FPICO1T08:11","2001/09/14",26.7,1,89,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1627","2025/10/21","FPICO1T08:11","2001/09/14",27,1,90,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1628","2025/10/21","FPICO1T08:11","2001/09/14",27.3,1,91,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1629","2025/10/21","FPICO1T08:11","2001/09/14",27.6,1,92,1,"ABLAL",1.6,"L","","2025/10/21","True","1","50","166","0","","",""
"1630","2025/10/21","FPICO1T08:11","2001/09/14",27.6,1,92,2,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1631","2025/10/21","FPICO1T08:11","2001/09/14",27.9,1,93,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1632","2025/10/21","FPICO1T08:11","2001/09/14",28.2,1,94,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1633","2025/10/21","FPICO1T08:11","2001/09/14",28.5,1,95,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1634","2025/10/21","FPICO1T08:11","2001/09/14",28.8,1,96,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1635","2025/10/21","FPICO1T08:11","2001/09/14",29.1,1,97,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1636","2025/10/21","FPICO1T08:11","2001/09/14",29.4,1,98,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1637","2025/10/21","FPICO1T08:11","2001/09/14",29.7,1,99,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1638","2025/10/21","FPICO1T08:11","2001/09/14",30,1,100,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1639","2025/10/21","FPICO1T08:11","2001/09/14",30.3,1,101,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1640","2025/10/21","FPICO1T08:11","2001/09/14",30.6,1,102,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1641","2025/10/21","FPICO1T08:11","2001/09/14",30.9,1,103,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1642","2025/10/21","FPICO1T08:11","2001/09/14",31.2,1,104,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1643","2025/10/21","FPICO1T08:11","2001/09/14",31.5,1,105,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1644","2025/10/21","FPICO1T08:11","2001/09/14",31.8,1,106,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1645","2025/10/21","FPICO1T08:11","2001/09/14",32.1,1,107,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1646","2025/10/21","FPICO1T08:11","2001/09/14",32.4,1,108,1,"VASC",0.2,"L","","2025/10/21","True","1","50","166","0","","",""
"1647","2025/10/21","FPICO1T08:11","2001/09/14",32.7,1,109,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1648","2025/10/21","FPICO1T08:11","2001/09/14",33,1,110,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1649","2025/10/21","FPICO1T08:11","2001/09/14",33.3,1,111,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1650","2025/10/21","FPICO1T08:11","2001/09/14",33.6,1,112,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1651","2025/10/21","FPICO1T08:11","2001/09/14",33.9,1,113,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1652","2025/10/21","FPICO1T08:11","2001/09/14",34.2,1,114,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1653","2025/10/21","FPICO1T08:11","2001/09/14",34.5,1,115,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1654","2025/10/21","FPICO1T08:11","2001/09/14",34.8,1,116,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1655","2025/10/21","FPICO1T08:11","2001/09/14",35.1,1,117,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1656","2025/10/21","FPICO1T08:11","2001/09/14",35.4,1,118,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"1657","2025/10/21","FPICO1T08:11","2001/09/14",35.7,1,119,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1658","2025/10/21","FPICO1T08:11","2001/09/14",36,1,120,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1659","2025/10/21","FPICO1T08:11","2001/09/14",36.3,1,121,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1660","2025/10/21","FPICO1T08:11","2001/09/14",36.6,1,122,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1661","2025/10/21","FPICO1T08:11","2001/09/14",36.9,1,123,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1662","2025/10/21","FPICO1T08:11","2001/09/14",37.2,1,124,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1663","2025/10/21","FPICO1T08:11","2001/09/14",37.5,1,125,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1664","2025/10/21","FPICO1T08:11","2001/09/14",37.8,1,126,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1665","2025/10/21","FPICO1T08:11","2001/09/14",38.1,1,127,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1666","2025/10/21","FPICO1T08:11","2001/09/14",38.4,1,128,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"1667","2025/10/21","FPICO1T08:11","2001/09/14",38.7,1,129,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"1668","2025/10/21","FPICO1T08:11","2001/09/14",39,1,130,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
